,Category,Subcategory,Difficulty,Solution,Prerequisite,Hint,Task,Sample Input,Sample Output,Cyclomatic Complexity,Halstead Difficulty,Halstead Effort,Halstead Volume,Halstead Time,SLoC,Logical SLoC,Number of Functions,Number of Classes,Number of Lines,Number of Comments,Diff SLoC LLoC,Maintainability Index,Student ID,Demanding,Effort,Satisfied,Stress,Exercise ID,Num of Bursts,Total Keystrokes,Total Time,Avg. Latency,Num of Deletions,Num of Insertions,Edit Ratio,Freq of nan,Freq of Enter,Freq of KeyD,Freq of KeyE,Freq of KeyF,Freq of Space,Freq of KeyC,Freq of KeyO,Freq of KeyU,Freq of KeyN,Freq of KeyT,Freq of ShiftLeft,Freq of Minus,Freq of KeyV,Freq of KeyW,Freq of KeyL,Freq of KeyS,Freq of Digit9,Freq of KeyR,Freq of ArrowRight,Freq of Backspace,Freq of Tab,Freq of ArrowLeft,Freq of Semicolon,Freq of ArrowDown,Freq of Equal,Freq of BracketLeft,Freq of BracketRight,Freq of Quote,Freq of KeyA,Freq of Comma,Freq of KeyI,Freq of KeyG,Freq of Digit0,Freq of Backslash,Freq of KeyP,Freq of Digit1,Freq of KeyM,Freq of ArrowUp,Freq of Period,Freq of ControlLeft,Freq of Delete,Freq of KeyH,Freq of KeyJ,Freq of Digit2,Freq of KeyB,Freq of Digit3,Freq of Digit5,Freq of Digit6,Freq of KeyZ,Freq of ShiftRight,Freq of KeyX,Freq of KeyY,Freq of Slash,Freq of Digit4,Freq of Digit7,Freq of Digit8,Freq of KeyQ,Freq of Insert,Freq of Home,Freq of MetaLeft,Freq of KeyK,Freq of NumpadSubtract,Freq of MetaRight,Freq of Numpad0,Freq of End,Freq of AltLeft,Freq of Backquote,Freq of CapsLock,Freq of Numpad4,Freq of PageDown,Freq of Escape,Freq of NumpadAdd,Freq of Numpad1,Freq of Numpad2,Freq of NumpadMultiply,Freq of NumpadDecimal,Freq of Numpad5,Freq of Numpad6,Freq of NumpadEnter,Freq of Numpad3,Freq of Numpad8,Freq of Numpad7,Freq of ControlRight,Freq of PageUp,Short Pause,Num of Code Executions,Num of AI Feedback Calls,Num of Editor Actives,Num of Editor Inactives,Large Editor Deactives,Medium Editor Deactives,Small Editor Deactives,Large Editor Deactive Time (Mean),Medium Editor Deactive Time (Mean),Small Editor Deactive Time (Mean),Num of Page Actives,Num of Page Inactives,Large Page Deactives,Medium Page Deactives,Small Page Deactives,Large Page Deactive Time (Mean),Medium Page Deactive Time (Mean),Small Page Deactive Time (Mean),Final Grade,Function Definition,Recursion,Conditional Statements,Loops,Class Definition,Instance Variables,Mathematical Operations,List Operations,String Operations,Nested Data Structures,Error Handling,State Management,Mathematical Sequences,Cognitive Load
10,for_loops,nested_for_loop,medium,"def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def find_prime_pairs(N):
    primes = [i for i in range(2, N+1) if is_prime(i)]
    pairs = [(x, y) for x, y in zip(primes, primes[1:]) if y - x == 6]
    return pairs

# Example usage:
print(find_prime_pairs(30)) # Outputs: [(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]","Students should know how to define functions, use for loops, list comprehensions, and understand the concept of prime numbers.","First, create a helper function to check for prime numbers. Then, generate a list of primes and find pairs that satisfy the 'sexy primes' condition.","Write a Python function `find_prime_pairs` that takes an integer `N` and returns a list of tuples, where each tuple (`x`, `y`) represents a pair of prime numbers such that `x < y <= N` and `y - x == 6`. This difference of 6 is sometimes referred to as 'sexy primes'.",`find_prime_pairs(30)`,"`[(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]` because these are the pairs of primes less than 30 that are 6 units apart.",0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_2,5,3,4,2,683,28.0,813.0,1379.481999,1.6988694568965519,152.0,531.0,0.8400984009840098,0.0,25.0,12.0,33.0,7.0,72.0,2.0,8.0,8.0,29.0,13.0,0.0,0.0,4.0,0.0,9.0,23.0,25.0,23.0,44.0,127.0,6.0,22.0,12.0,6.0,28.0,10.0,0.0,4.0,16.0,2.0,52.0,4.0,11.0,0.0,25.0,14.0,14.0,6.0,6.0,2.0,10.0,0.0,14.0,0.0,5.0,0.0,1.0,2.0,0.0,67.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,21,3,23.0,23.0,0.0,36.0,10.0,0.0,18.194111128777777,2.9575999736,,,,,,,,,70.0,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,0,1.9999999999999998
11,for_loops,for_and_while_loop_combo,hard,"def generate_substrings(s):
    substrings = []
    for start in range(len(s)):
        end = start
        while end < len(s):
            substrings.append(s[start:end+1])
            end += 1
    return substrings

# Example usage:
print(generate_substrings('abc')) # Outputs the specified sample output","Students should be comfortable with string slicing, manipulating lists, and nested loops in Python.",Use the index from the `for` loop as the starting point and expand the end index using the `while` loop to create each substring.,Write a Python program that uses a combination of `for` and `while` loops to construct a list of all the substrings of a given string `s`. Your function `generate_substrings` should take a single argument `s` and return a list of all possible contiguous substrings. Use the `for` loop to control the starting point of each substring and the nested `while` loop to extend the substring character by character until the end of the string is reached.,`generate_substrings('abc')`,"`['a', 'ab', 'abc', 'b', 'bc', 'c']` because these are all the contiguous substrings that can be formed from the string 'abc'.",3,14,10,10,0,4,0,1,0,14,0,4,67.96192484755348,Student_2,3,2,4,2,760,10.0,381.0,631.439,1.6616815789473682,61.0,254.0,0.8267716535433071,0.0,13.0,3.0,14.0,3.0,21.0,0.0,2.0,10.0,25.0,17.0,0.0,2.0,0.0,0.0,8.0,23.0,12.0,18.0,18.0,53.0,4.0,14.0,4.0,6.0,6.0,2.0,0.0,3.0,9.0,0.0,20.0,12.0,2.0,0.0,9.0,0.0,2.0,11.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,2,6.0,6.0,0.0,9.0,3.0,0.0,16.547555552777776,3.190999985,,,,,,,,,80.0,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1.0999999999999999
12,recursion,handling_recursion_depth,easy,"def fibonacci(n):
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage:
print(fibonacci(6)) # Outputs: 8",The students should be comfortable with recursion and should understand the Fibonacci sequence.,Define the base cases for when `n` is 0 or 1 and use recursion to express the relation `F(n) = F(n-1) + F(n-2)`.,"Construct a recursive Python function called `fibonacci` that will return the `n`-th number in the Fibonacci sequence. The sequence starts with 0 and 1, and every number thereafter is the sum of the previous two.",`fibonacci(6)`,"`8` because the Fibonacci sequence up to the 6th number is: 0, 1, 1, 2, 3, 5, 8.",3,14,12,12,0,2,0,2,0,14,0,2,64.18064844998541,Student_2,4,3,4,2,434,8.0,447.0,703.563,1.5774955156950672,62.0,345.0,0.9105145413870246,0.0,14.0,12.0,20.0,10.0,33.0,22.0,19.0,4.0,19.0,16.0,0.0,4.0,1.0,1.0,14.0,2.0,14.0,6.0,19.0,39.0,16.0,4.0,4.0,4.0,9.0,3.0,0.0,1.0,11.0,7.0,22.0,0.0,7.0,0.0,11.0,6.0,8.0,1.0,2.0,2.0,0.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,35.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,15,1,11.0,11.0,1.0,15.0,6.0,113.785000324,11.7930666606,2.8116666873333336,,,,,,,,,80.0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1.6999999999999995
13,recursion,defining_a_recursive_function,medium,"def recursive_reverse(s):
    if len(s) == 0:
        return s
    else:
        return s[-1] + recursive_reverse(s[:-1])

# Example usage:
print(recursive_reverse('hello'))  # Outputs: 'olleh'",Students should understand the concept of string slicing and recursion in Python.,Consider the last character of the string and recursively reverse the remaining part of the string.,"Write a Python function named `recursive_reverse` that takes a string as input and returns the string reversed using recursion. If the input string is empty, the function should return an empty string.",`recursive_reverse('hello')`,`'olleh'` because the reverse of the string 'hello' is 'olleh'.,3,13,10,10,0,3,0,2,0,13,0,3,68.09642777153007,Student_2,4,3,4,2,568,24.0,491.0,800.522,1.6337183673469389,99.0,354.0,0.9226069246435845,0.0,15.0,14.0,28.0,3.0,35.0,0.0,4.0,4.0,24.0,26.0,0.0,3.0,4.0,1.0,5.0,19.0,12.0,31.0,15.0,77.0,9.0,6.0,5.0,3.0,15.0,4.0,0.0,2.0,8.0,6.0,21.0,14.0,3.0,0.0,13.0,6.0,5.0,5.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,11,2,11.0,11.0,5.0,13.0,4.0,128.237000084,16.20315383030769,2.91149997725,,,,,,,,,75.0,1,1,1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1.6999999999999995
14,recursion,defining_a_recursive_function,hard,"def flatten_list(lst):
    flat_list = []
    for item in lst:
        if isinstance(item, list):
            flat_list.extend(flatten_list(item))
        else:
            flat_list.append(item)
    return flat_list

# Example usage:
print(flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])) # Outputs: [1, 2, 3, 4, 5, 6, 7, 8]","Students should know how to use lists, loops, recursion, and type checking with `isinstance`.","Use a for loop to iterate through each element. For each list found, call the function recursively; otherwise, add the element to the resulting list.",Develop a Python program that defines a recursive function named `flatten_list` which takes a list with nested lists of arbitrary depth and returns a flat list containing all the elements in a single list with no nesting.,"`flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])`","`[1, 2, 3, 4, 5, 6, 7, 8]` because the nested list structures have been removed and all elements are in one flat list.",5,14,11,11,0,3,0,2,0,14,0,3,68.40845037051814,Student_2,6,4,4,2,547,39.0,742.0,1359.832,1.835130904183536,152.0,454.0,0.816711590296496,0.0,16.0,9.0,33.0,20.0,32.0,1.0,3.0,6.0,26.0,42.0,0.0,1.0,1.0,0.0,37.0,19.0,21.0,17.0,70.0,126.0,17.0,18.0,5.0,8.0,6.0,12.0,1.0,17.0,22.0,12.0,30.0,3.0,9.0,0.0,7.0,2.0,2.0,2.0,5.0,11.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,18,3,22.0,22.0,7.0,29.0,8.0,123.93285710471427,20.061034498551727,3.7678749858750002,,,,,,,,,50.0,1,1,0,1,-1,-1,-1,1,-1,1,-1,-1,-1,2.5999999999999996
15,classes_and_objects,creating_a_class,easy,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def area(self):
        return self.length * self.width

    def perimeter(self):
        return 2 * (self.length + self.width)

# Example usage:
my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area()) # Outputs: Area: 50
print('Perimeter:', my_rectangle.perimeter()) # Outputs: Perimeter: 30","Students should understand basic class construction, attribute definition, and use of self to access attributes.","Remember that the area of a rectangle can be calculated by multiplying its length by its width, and the perimeter is the sum of the lengths of all sides.","Create a Python class named `Rectangle` with two attributes: `length` and `width`. The class should have two methods: `area` which returns the area of the rectangle, and `perimeter` which returns the perimeter of the rectangle.","`my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area())
print('Perimeter:', my_rectangle.perimeter())`","`Area: 50
Perimeter: 30` because the area is length * width and the perimeter is 2 * (length + width).",6,15,13,13,0,2,0,5,1,15,0,2,62.39411617564223,Student_2,3,2,4,3,2171,13.0,539.0,398.005,0.7397862453531598,65.0,353.0,0.7755102040816326,0.0,16.0,9.0,40.0,12.0,22.0,6.0,0.0,2.0,17.0,26.0,1.0,9.0,0.0,5.0,18.0,12.0,16.0,23.0,35.0,54.0,10.0,34.0,8.0,9.0,6.0,0.0,0.0,4.0,14.0,3.0,16.0,10.0,7.0,0.0,5.0,1.0,7.0,2.0,6.0,3.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,7,3,8.0,8.0,2.0,12.0,2.0,136.531499982,16.033583303333334,3.5950001475,,,,,,,,,90.0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1.3
16,classes_and_objects,inheritance,medium,"class Shape:
    def __init__(self, color):
        self.color = color

class Square(Shape):
    def __init__(self, color, side):
        super().__init__(color)
        self.side = side

    def area(self):
        return self.side ** 2

# Example usage:
square = Square('blue', 3)
print(square.area())  # Outputs: 9","Students should be aware of class inheritance, the `super()` function, and how to override methods in subclasses.",Don't forget to call the initializer of the parent `Shape` class using `super()` and override the `area` method for `Square`.,Inherit from a class `Shape` to create a subclass `Square`. The `Shape` class has an instance variable `color`. The `Square` class is initialized with `color` and `side` (the length of a side of the square). Implement the method `area` in the `Square` class that calculates and returns the area of the square.,"square = Square('blue', 3)
print(square.area())",`9` because the area of a square with a side length of 3 is `3*3`.,9,20,16,16,0,4,0,7,2,20,0,4,69.72004608107682,Student_2,5,3,4,2,1949,25.0,591.0,860.063999,1.4577355915254238,95.0,408.0,0.8510998307952623,0.0,25.0,12.0,37.0,16.0,30.0,17.0,24.0,8.0,9.0,11.0,0.0,14.0,0.0,0.0,25.0,32.0,18.0,24.0,23.0,81.0,7.0,16.0,8.0,3.0,6.0,0.0,0.0,2.0,15.0,8.0,15.0,4.0,0.0,0.0,6.0,0.0,5.0,6.0,12.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,44.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,13,10,20.0,20.0,5.0,23.0,12.0,79.41859989139999,21.840130463913045,3.6503333052499998,,,,,,,,,85.0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1.9999999999999998
17,classes_and_objects,defining_attributes_and_methods,hard,"import time

class Timer:
    def __init__(self):
        self.start_time = None
        self.end_time = None

    def start(self):
        self.start_time = time.time()
        self.end_time = None

    def stop(self):
        if self.start_time is None:
            raise ValueError('Timer must be started before it can be stopped.')
        self.end_time = time.time()

    def duration(self):
        if self.start_time is None or self.end_time is None:
            raise ValueError('Timer must be started and stopped to get the duration.')
        return self.end_time - self.start_time

# Example usage:
t = Timer()
t.start()
time.sleep(2)
t.stop()
print(t.duration()) # Outputs: 2.0 (approximately)","Students should be familiar with basic class creation, error handling using exceptions, and working with the `time` module.",Use `time.time()` to get the current time. Make sure the timer is in the correct state before allowing `stop` and `duration` to be called.,"In this exercise, you will create a Python class called `Timer`. The class should have methods to `start` the timer, `stop` the timer, and `duration` which should return the time elapsed between the start and stop times in seconds. Additionally, include error handling to ensure that `stop` cannot be called before `start` and that `duration` cannot be called unless the timer has been both started and stopped. Use the `time` module from Python's standard library to get the current time.","`t = Timer() 
t.start() 
# assume a duration of 2 seconds between start and stop 
time.sleep(2) 
t.stop() 
print(t.duration())`","`2.0` or close to `2.0`, depending on the actual time elapsed.",11,37,34,34,0,3,0,6,1,37,0,3,52.51128402475714,Student_2,3,2,4,2,2135,23.0,983.0,742.563,0.756174134419552,147.0,707.0,0.8687690742624619,0.0,40.0,19.0,78.0,34.0,57.0,3.0,6.0,23.0,29.0,60.0,0.0,5.0,0.0,0.0,34.0,46.0,23.0,43.0,23.0,116.0,21.0,30.0,13.0,13.0,21.0,0.0,0.0,2.0,19.0,1.0,44.0,4.0,13.0,0.0,7.0,3.0,26.0,14.0,27.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,18,3,14.0,14.0,3.0,16.0,9.0,150.91500004133334,21.0128749905625,2.419222249111111,1.0,1.0,1.0,0.0,1.0,4642.552000046,0.0,1.32099986,85.0,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,1.0999999999999999
18,for_loops,for_loop_with_range_iterate_over_string,easy,"def count_vowels(word):
    count = 0
    vowels = 'aeiou'
    for i in range(len(word)):
        if word[i].lower() in vowels:
            count += 1
    return count

# Example usage:
print(count_vowels('umbrella')) # Outputs: 3","Students should be familiar with for loops, the range function, and basic string operations.",Convert the input string to lowercase to simplify checking and use a loop to count vowels.,"Write a Python program that asks the user to input a word and then uses a for loop with range to count the number of vowels ('a', 'e', 'i', 'o', 'u') in the word. The program should print the total number of vowels found.",`count_vowels('umbrella')`,`3` because there are 3 vowels in 'umbrella'.,3,9,8,8,1,0,1,1,0,9,1,1,91.11537229683036,Student_3,3,2,5,2,586,19.0,542.0,589.256,1.0891977818853973,76.0,414.0,0.9040590405904059,0.0,17.0,10.0,33.0,6.0,34.0,18.0,35.0,17.0,24.0,22.0,36.0,2.0,10.0,17.0,20.0,12.0,13.0,25.0,9.0,56.0,2.0,1.0,3.0,1.0,8.0,2.0,0.0,9.0,16.0,4.0,14.0,3.0,1.0,0.0,4.0,2.0,6.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,18,3,22.0,22.0,4.0,21.0,19.0,19724.041749835,11.373857180333333,2.643947362894737,3.0,3.0,4.0,0.0,2.0,19802.995999991752,0.0,2.558000088,100.0,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.8999999999999999
19,for_loops,nested_for_loop,medium,"def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def find_prime_pairs(N):
    primes = [i for i in range(2, N+1) if is_prime(i)]
    pairs = [(x, y) for x, y in zip(primes, primes[1:]) if y - x == 6]
    return pairs

# Example usage:
print(find_prime_pairs(30)) # Outputs: [(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]","Students should know how to define functions, use for loops, list comprehensions, and understand the concept of prime numbers.","First, create a helper function to check for prime numbers. Then, generate a list of primes and find pairs that satisfy the 'sexy primes' condition.","Write a Python function `find_prime_pairs` that takes an integer `N` and returns a list of tuples, where each tuple (`x`, `y`) represents a pair of prime numbers such that `x < y <= N` and `y - x == 6`. This difference of 6 is sometimes referred to as 'sexy primes'.",`find_prime_pairs(30)`,"`[(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]` because these are the pairs of primes less than 30 that are 6 units apart.",7,14,12,12,0,2,0,2,0,14,0,2,62.17793270143227,Student_3,5,3,4,2,683,18.0,472.0,735.419,1.5613991507430998,71.0,331.0,0.8516949152542372,0.0,25.0,4.0,13.0,11.0,34.0,2.0,4.0,10.0,23.0,13.0,44.0,5.0,3.0,0.0,2.0,15.0,20.0,22.0,7.0,59.0,2.0,6.0,7.0,1.0,6.0,1.0,0.0,0.0,10.0,4.0,32.0,2.0,4.0,0.0,14.0,4.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,4.0,3.0,3.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,25,1,27.0,27.0,1.0,18.0,35.0,129.759000063,11.653555539000001,2.625285714,2.0,2.0,1.0,3.0,0.0,540.47600031,23.36766656233333,0.0,75.0,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,0,1.9999999999999998
20,for_loops,for_and_while_loop_combo,hard,"def generate_substrings(s):
    substrings = []
    for start in range(len(s)):
        end = start
        while end < len(s):
            substrings.append(s[start:end+1])
            end += 1
    return substrings

# Example usage:
print(generate_substrings('abc')) # Outputs the specified sample output","Students should be comfortable with string slicing, manipulating lists, and nested loops in Python.",Use the index from the `for` loop as the starting point and expand the end index using the `while` loop to create each substring.,Write a Python program that uses a combination of `for` and `while` loops to construct a list of all the substrings of a given string `s`. Your function `generate_substrings` should take a single argument `s` and return a list of all possible contiguous substrings. Use the `for` loop to control the starting point of each substring and the nested `while` loop to extend the substring character by character until the end of the string is reached.,`generate_substrings('abc')`,"`['a', 'ab', 'abc', 'b', 'bc', 'c']` because these are all the contiguous substrings that can be formed from the string 'abc'.",3,10,9,8,1,1,1,1,0,10,1,0,88.76653970045851,Student_3,3,2,4,2,760,7.0,351.0,289.499,0.8271400000000001,57.0,268.0,0.9259259259259259,0.0,15.0,13.0,28.0,3.0,20.0,8.0,3.0,5.0,29.0,10.0,28.0,1.0,0.0,1.0,5.0,16.0,13.0,15.0,4.0,45.0,4.0,0.0,4.0,1.0,6.0,2.0,0.0,4.0,5.0,1.0,18.0,7.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,1,8.0,8.0,0.0,10.0,6.0,0.0,13.962100005300002,3.080499966833333,1.0,1.0,1.0,1.0,0.0,353.161000252,45.641999959,0.0,100.0,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1.0999999999999999
21,recursion,handling_recursion_depth,easy,"def fibonacci(n):
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage:
print(fibonacci(6)) # Outputs: 8",The students should be comfortable with recursion and should understand the Fibonacci sequence.,Define the base cases for when `n` is 0 or 1 and use recursion to express the relation `F(n) = F(n-1) + F(n-2)`.,"Construct a recursive Python function called `fibonacci` that will return the `n`-th number in the Fibonacci sequence. The sequence starts with 0 and 1, and every number thereafter is the sum of the previous two.",`fibonacci(6)`,"`8` because the Fibonacci sequence up to the 6th number is: 0, 1, 1, 2, 3, 5, 8.",5,17,14,14,0,3,0,2,0,17,0,3,62.02017673500512,Student_3,5,4,3,3,434,15.0,624.0,872.516999,1.400508826645265,102.0,496.0,0.9583333333333334,0.0,45.0,10.0,45.0,22.0,50.0,7.0,7.0,36.0,51.0,15.0,41.0,5.0,1.0,0.0,2.0,13.0,18.0,24.0,11.0,67.0,0.0,1.0,9.0,4.0,16.0,4.0,0.0,0.0,4.0,8.0,21.0,0.0,7.0,0.0,8.0,11.0,22.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,19,3,19.0,19.0,2.0,17.0,18.0,63.86950016,19.564588210058822,2.062055548111111,3.0,3.0,2.0,2.0,2.0,213.9579998255,9.4965000155,2.8800001144999996,70.0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,0,2.7
22,recursion,defining_a_recursive_function,medium,"def recursive_reverse(s):
    if len(s) == 0:
        return s
    else:
        return s[-1] + recursive_reverse(s[:-1])

# Example usage:
print(recursive_reverse('hello'))  # Outputs: 'olleh'",Students should understand the concept of string slicing and recursion in Python.,Consider the last character of the string and recursively reverse the remaining part of the string.,"Write a Python function named `recursive_reverse` that takes a string as input and returns the string reversed using recursion. If the input string is empty, the function should return an empty string.",`recursive_reverse('hello')`,`'olleh'` because the reverse of the string 'hello' is 'olleh'.,3,10,8,7,1,2,1,2,0,10,1,1,90.31775997710389,Student_3,3,2,4,2,568,10.0,339.0,302.217,0.8941331360946745,63.0,247.0,0.9144542772861357,0.0,19.0,8.0,33.0,8.0,16.0,2.0,4.0,4.0,10.0,9.0,25.0,5.0,9.0,0.0,4.0,24.0,9.0,34.0,12.0,37.0,0.0,11.0,7.0,6.0,3.0,4.0,0.0,7.0,1.0,3.0,8.0,3.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,10,2,10.0,10.0,0.0,11.0,9.0,0.0,13.260727253818182,2.4983333216666663,1.0,1.0,1.0,1.0,0.0,344.911000013,42.864000082,0.0,50.0,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1.0999999999999999
